,state,year,month,average_temp,N0,D0,D1,D2,D3,D4,W0,W1,W2,W3,W4
11562,ALABAMA,1981,7,80.6,0.1,99.9,98.3,78.2,43.8,6.1,0.0,0.0,0.0,0.0,0.0
11563,ARIZONA,1981,7,79.6,66.9,23.4,3.0,0.0,0.0,0.0,9.7,2.6,0.0,0.0,0.0
11564,ARKANSAS,1981,7,79.6,42.0,57.4,30.5,10.6,3.7,0.0,0.5,0.0,0.0,0.0,0.0
11565,CALIFORNIA,1981,7,74.4,43.2,56.7,24.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
11566,COLORADO,1981,7,66.3,52.0,29.7,16.5,5.2,2.1,0.1,18.3,11.9,3.6,1.4,0.1
11567,CONNECTICUT,1981,7,69.4,0.0,100.0,92.0,22.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0
11568,DELAWARE,1981,7,74.2,0.0,100.0,100.0,57.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0
11569,FLORIDA,1981,7,82.4,4.6,95.4,86.7,51.2,28.8,7.7,0.0,0.0,0.0,0.0,0.0
11570,GEORGIA,1981,7,81.1,0.0,99.9,98.3,77.3,47.2,18.1,0.0,0.0,0.0,0.0,0.0
11571,IDAHO,1981,7,59.6,53.9,12.3,3.7,0.3,0.0,0.0,33.8,14.5,2.3,0.4,0.0
11572,ILLINOIS,1981,7,73.8,37.4,17.3,4.0,0.0,0.0,0.0,45.1,33.1,16.4,7.3,0.2
11573,INDIANA,1981,7,73.0,49.4,28.0,12.1,3.8,0.7,0.0,22.6,18.3,11.7,4.2,0.1
11574,IOWA,1981,7,71.8,32.8,53.3,39.0,13.7,6.4,0.8,13.9,7.5,2.3,0.5,0.0
11575,KANSAS,1981,7,77.5,44.9,9.6,3.6,0.1,0.0,0.0,45.5,27.9,8.0,3.5,0.9
11576,KENTUCKY,1981,7,75.1,61.2,38.7,18.0,1.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0
11577,LOUISIANA,1981,7,82.2,8.5,91.6,76.3,26.8,11.9,2.4,0.0,0.0,0.0,0.0,0.0
11578,MAINE,1981,7,63.4,44.2,47.5,33.4,3.6,0.4,0.0,8.3,2.7,0.0,0.0,0.0
11579,MARYLAND,1981,7,73.7,27.8,71.5,46.6,7.9,0.1,0.0,0.7,0.0,0.0,0.0,0.0
11580,MASSACHUSETTS,1981,7,68.4,15.6,84.5,59.9,17.5,6.0,0.2,0.0,0.0,0.0,0.0,0.0
11581,MICHIGAN,1981,7,65.8,49.0,35.3,20.4,4.7,1.7,0.0,15.7,7.5,0.4,0.0,0.0
11582,MINNESOTA,1981,7,66.1,67.4,18.7,7.5,1.5,0.0,0.0,13.9,2.6,0.0,0.0,0.0
11583,MISSISSIPPI,1981,7,81.2,0.1,99.8,94.4,62.5,25.9,1.9,0.0,0.0,0.0,0.0,0.0
11584,MISSOURI,1981,7,76.0,33.6,15.9,7.6,1.3,0.4,0.0,50.5,42.8,24.5,12.5,2.5
11585,MONTANA,1981,7,60.4,37.5,17.6,9.1,0.9,0.0,0.0,44.9,29.0,7.2,1.2,0.0
11586,NEBRASKA,1981,7,72.2,32.3,35.2,24.2,6.3,1.9,0.0,32.4,24.3,5.6,2.2,0.2
11587,NEVADA,1981,7,70.4,43.5,45.0,26.1,9.7,2.9,0.2,11.6,6.0,0.0,0.0,0.0
11588,NEW HAMPSHIRE,1981,7,64.8,81.2,3.9,0.8,0.0,0.0,0.0,14.9,0.5,0.0,0.0,0.0
11589,NEW JERSEY,1981,7,72.4,1.1,98.9,88.5,9.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0
11590,NEW MEXICO,1981,7,72.6,66.9,11.6,2.9,0.1,0.0,0.0,21.5,10.5,3.8,0.4,0.0
11591,NEW YORK,1981,7,66.2,39.2,59.8,39.5,11.2,2.3,0.1,1.0,0.1,0.0,0.0,0.0
11592,NORTH CAROLINA,1981,7,77.2,8.3,91.6,86.0,65.1,46.3,22.2,0.0,0.0,0.0,0.0,0.0
11593,NORTH DAKOTA,1981,7,65.4,47.3,49.9,26.3,2.3,0.0,0.0,2.9,0.8,0.0,0.0,0.0
11594,OHIO,1981,7,71.3,69.6,9.9,1.5,0.0,0.0,0.0,20.5,8.2,0.3,0.0,0.0
11595,OKLAHOMA,1981,7,80.9,67.9,27.6,7.5,0.9,0.0,0.0,4.5,0.0,0.0,0.0,0.0
11596,OREGON,1981,7,60.0,63.5,11.2,5.2,0.1,0.0,0.0,25.2,10.0,1.4,0.0,0.0
11597,RHODE ISLAND,1981,7,69.6,0.0,100.0,100.0,82.0,26.8,0.0,0.0,0.0,0.0,0.0,0.0
11598,SOUTH CAROLINA,1981,7,80.8,6.2,93.7,78.9,42.7,28.5,16.8,0.0,0.0,0.0,0.0,0.0
11599,SOUTH DAKOTA,1981,7,69.6,39.1,58.6,42.4,13.4,4.1,1.0,2.4,0.1,0.0,0.0,0.0
11600,TENNESSEE,1981,7,76.8,23.4,76.6,58.8,30.1,11.0,0.8,0.0,0.0,0.0,0.0,0.0
11601,TEXAS,1981,7,80.9,41.6,5.7,1.5,0.0,0.0,0.0,52.6,40.0,24.4,13.1,2.9
11602,UTAH,1981,7,70.0,58.3,31.5,11.7,0.4,0.0,0.0,10.3,3.2,0.0,0.0,0.0
11603,VERMONT,1981,7,64.0,81.4,5.6,1.9,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
11604,VIRGINIA,1981,7,74.2,1.2,98.8,86.1,55.8,30.3,11.8,0.0,0.0,0.0,0.0,0.0
11605,WASHINGTON,1981,7,58.4,47.1,0.2,0.0,0.0,0.0,0.0,52.7,20.4,3.7,1.0,0.0
11606,WEST VIRGINIA,1981,7,70.4,45.9,41.0,16.0,0.2,0.0,0.0,13.1,2.5,0.0,0.0,0.0
11607,WISCONSIN,1981,7,66.3,41.3,48.8,32.4,12.7,5.4,0.0,9.9,3.3,0.3,0.0,0.0
11608,WYOMING,1981,7,62.3,70.4,11.0,4.1,0.5,0.2,0.0,18.6,5.7,1.0,0.2,0.0
11609,ALABAMA,1981,8,79.9,0.5,99.5,95.0,64.6,34.6,8.8,0.0,0.0,0.0,0.0,0.0
11610,ARIZONA,1981,8,79.9,71.6,12.9,2.6,0.0,0.0,0.0,15.5,1.8,0.0,0.0,0.0
11611,ARKANSAS,1981,8,79.4,45.0,50.8,30.2,5.8,1.6,0.1,4.2,0.3,0.0,0.0,0.0
11612,CALIFORNIA,1981,8,75.6,70.4,28.9,6.5,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
11613,COLORADO,1981,8,66.4,58.8,17.3,8.7,1.2,0.0,0.0,24.0,14.9,5.2,3.0,0.6
11614,CONNECTICUT,1981,8,70.5,0.0,100.0,100.0,98.4,81.1,23.4,0.0,0.0,0.0,0.0,0.0
11615,DELAWARE,1981,8,73.8,0.0,100.0,100.0,43.7,23.0,0.0,0.0,0.0,0.0,0.0,0.0
11616,FLORIDA,1981,8,81.8,17.6,81.9,72.8,42.0,14.8,2.1,0.5,0.0,0.0,0.0,0.0
11617,GEORGIA,1981,8,79.3,0.8,99.1,92.8,59.8,30.2,11.3,0.0,0.0,0.0,0.0,0.0
11618,IDAHO,1981,8,65.2,57.9,14.4,4.9,0.5,0.0,0.0,27.7,14.9,1.6,0.0,0.0
11619,ILLINOIS,1981,8,73.4,29.5,0.7,0.0,0.0,0.0,0.0,69.9,62.4,42.5,30.8,11.9
11620,INDIANA,1981,8,72.8,50.1,11.6,5.7,2.2,0.6,0.0,38.1,29.5,18.0,11.5,2.5
11621,IOWA,1981,8,71.4,44.1,25.6,12.8,3.4,1.0,0.0,30.3,24.2,12.3,3.5,0.1
11622,KANSAS,1981,8,77.0,42.4,6.1,1.9,0.0,0.0,0.0,51.6,34.8,9.3,3.3,0.6
11623,KENTUCKY,1981,8,74.9,47.8,50.7,29.1,5.3,0.0,0.0,1.4,0.0,0.0,0.0,0.0
11624,LOUISIANA,1981,8,82.6,7.2,92.7,81.8,46.5,18.8,4.5,0.0,0.0,0.0,0.0,0.0
11625,MAINE,1981,8,64.6,24.7,39.2,26.3,2.9,0.0,0.0,36.1,24.4,5.4,1.9,0.9
11626,MARYLAND,1981,8,73.2,13.0,87.0,75.8,21.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0
11627,MASSACHUSETTS,1981,8,69.2,0.5,99.5,88.7,53.3,24.7,7.8,0.0,0.0,0.0,0.0,0.0
11628,MICHIGAN,1981,8,67.2,49.1,15.6,7.1,1.8,0.8,0.0,35.3,19.0,5.5,1.1,0.0
11629,MINNESOTA,1981,8,67.9,55.3,6.4,1.4,0.0,0.0,0.0,38.3,18.7,4.3,0.6,0.0
11630,MISSISSIPPI,1981,8,81.2,0.0,99.9,99.5,87.8,63.6,21.5,0.0,0.0,0.0,0.0,0.0
11631,MISSOURI,1981,8,75.8,32.2,8.0,3.1,0.0,0.0,0.0,59.8,49.1,27.4,15.1,4.6
11632,MONTANA,1981,8,65.9,37.7,19.7,6.6,0.0,0.0,0.0,42.5,25.6,5.2,1.8,0.0
11633,NEBRASKA,1981,8,72.4,48.0,10.9,4.9,0.3,0.0,0.0,41.1,33.1,13.7,3.8,0.1
11634,NEVADA,1981,8,72.8,46.2,45.1,24.6,10.7,4.3,0.9,8.7,4.1,0.0,0.0,0.0
11635,NEW HAMPSHIRE,1981,8,65.3,62.4,12.8,3.0,0.1,0.0,0.0,24.8,9.8,0.0,0.0,0.0
11636,NEW JERSEY,1981,8,72.9,0.0,100.0,97.7,64.4,23.4,0.2,0.0,0.0,0.0,0.0,0.0
11637,NEW MEXICO,1981,8,71.6,52.0,3.5,1.4,0.1,0.0,0.0,44.4,27.5,11.0,3.3,0.8
11638,NEW YORK,1981,8,67.1,34.5,58.2,48.2,26.0,11.0,2.7,7.4,2.7,0.0,0.0,0.0
11639,NORTH CAROLINA,1981,8,75.4,17.3,77.7,71.5,56.9,42.6,19.2,5.0,0.6,0.0,0.0,0.0
11640,NORTH DAKOTA,1981,8,69.6,73.5,21.5,4.9,0.3,0.0,0.0,4.9,0.8,0.0,0.0,0.0
11641,OHIO,1981,8,71.4,57.7,17.8,4.0,0.0,0.0,0.0,24.5,9.2,0.7,0.0,0.0
11642,OKLAHOMA,1981,8,80.9,79.7,8.6,2.5,0.0,0.0,0.0,11.6,2.1,0.0,0.0,0.0
11643,OREGON,1981,8,65.1,59.9,11.9,6.1,0.1,0.0,0.0,28.3,11.0,1.2,0.0,0.0
11644,RHODE ISLAND,1981,8,70.4,0.0,100.0,100.0,100.0,100.0,55.9,0.0,0.0,0.0,0.0,0.0
11645,SOUTH CAROLINA,1981,8,78.6,20.6,78.4,61.5,36.9,31.4,20.7,1.0,0.0,0.0,0.0,0.0
11646,SOUTH DAKOTA,1981,8,71.6,50.8,41.6,21.0,3.7,1.6,0.0,7.7,1.1,0.0,0.0,0.0
11647,TENNESSEE,1981,8,76.2,20.5,79.5,67.9,29.6,10.7,0.1,0.0,0.0,0.0,0.0,0.0
11648,TEXAS,1981,8,81.4,34.6,3.5,1.1,0.1,0.0,0.0,61.9,46.6,26.8,15.5,5.2
11649,UTAH,1981,8,71.8,68.5,25.4,10.5,0.3,0.0,0.0,6.1,0.9,0.0,0.0,0.0
11650,VERMONT,1981,8,64.6,48.6,14.3,4.0,0.1,0.0,0.0,37.2,11.4,0.0,0.0,0.0
11651,VIRGINIA,1981,8,72.9,1.4,98.7,93.9,64.7,39.5,14.3,0.0,0.0,0.0,0.0,0.0
11652,WASHINGTON,1981,8,64.7,63.6,0.6,0.0,0.0,0.0,0.0,35.9,15.8,2.3,0.7,0.0
11653,WEST VIRGINIA,1981,8,70.1,26.1,73.1,52.2,14.4,3.0,0.0,0.8,0.0,0.0,0.0,0.0
11654,WISCONSIN,1981,8,67.4,58.7,12.7,7.0,0.3,0.0,0.0,28.7,15.0,1.1,0.0,0.0
11655,WYOMING,1981,8,64.9,69.6,13.5,4.0,0.3,0.0,0.0,16.8,6.3,0.6,0.1,0.0
11656,ALABAMA,1981,9,74.9,6.2,93.8,77.8,24.6,10.2,1.6,0.0,0.0,0.0,0.0,0.0
11657,ARIZONA,1981,9,76.0,59.0,3.7,0.2,0.0,0.0,0.0,37.3,17.9,1.5,0.0,0.0
11658,ARKANSAS,1981,9,74.0,60.2,37.8,17.7,3.5,0.1,0.0,2.0,0.1,0.0,0.0,0.0
11659,CALIFORNIA,1981,9,73.1,82.9,9.9,2.4,0.1,0.0,0.0,7.1,1.2,0.0,0.0,0.0
11660,COLORADO,1981,9,62.0,59.9,13.1,6.2,0.8,0.0,0.0,27.0,14.7,4.3,2.0,1.0
11661,CONNECTICUT,1981,9,64.7,0.7,99.3,93.2,33.1,3.6,0.0,0.0,0.0,0.0,0.0,0.0
11662,DELAWARE,1981,9,68.9,0.2,99.8,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11663,FLORIDA,1981,9,79.4,12.9,83.7,70.8,28.5,12.7,3.1,3.3,2.3,0.0,0.0,0.0
11664,GEORGIA,1981,9,74.6,2.4,97.6,88.4,39.0,15.9,3.4,0.0,0.0,0.0,0.0,0.0
11665,IDAHO,1981,9,61.6,61.3,23.6,8.6,0.5,0.0,0.0,15.2,5.3,0.1,0.0,0.0
11666,ILLINOIS,1981,9,68.2,28.9,0.5,0.0,0.0,0.0,0.0,70.7,61.6,38.9,19.2,5.2
11667,INDIANA,1981,9,67.6,48.4,6.6,2.9,0.0,0.0,0.0,44.8,36.3,22.8,14.9,3.9
11668,IOWA,1981,9,66.2,36.9,38.3,21.7,6.2,2.7,0.0,24.8,17.2,4.7,1.8,0.0
11669,KANSAS,1981,9,71.9,50.4,9.3,5.0,1.0,0.0,0.0,40.3,22.1,4.3,2.1,0.0
11670,KENTUCKY,1981,9,69.4,60.8,28.4,13.9,0.1,0.0,0.0,10.7,3.5,0.0,0.0,0.0
11671,LOUISIANA,1981,9,78.6,20.5,79.3,60.5,16.9,5.6,0.7,0.1,0.0,0.0,0.0,0.0
11672,MAINE,1981,9,58.6,39.1,3.8,0.0,0.0,0.0,0.0,57.1,47.3,22.7,15.7,1.3
11673,MARYLAND,1981,9,68.5,22.5,74.3,38.9,0.1,0.0,0.0,3.1,0.4,0.0,0.0,0.0
11674,MASSACHUSETTS,1981,9,63.4,23.5,76.5,47.2,12.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0
11675,MICHIGAN,1981,9,61.4,27.5,30.0,16.6,4.2,2.3,1.0,42.6,33.3,16.7,7.7,0.7
11676,MINNESOTA,1981,9,61.6,54.4,10.6,3.8,0.0,0.0,0.0,34.9,14.7,0.2,0.0,0.0
11677,MISSISSIPPI,1981,9,76.2,2.0,97.9,91.4,39.8,13.9,1.5,0.0,0.0,0.0,0.0,0.0
11678,MISSOURI,1981,9,70.5,38.0,12.6,4.6,0.5,0.0,0.0,49.4,35.7,13.1,1.8,0.1
11679,MONTANA,1981,9,61.6,42.2,28.7,18.4,1.9,0.3,0.0,29.1,14.0,1.6,0.4,0.0
11680,NEBRASKA,1981,9,67.2,45.1,18.7,8.3,0.9,0.2,0.0,36.3,27.2,4.9,0.9,0.0
11681,NEVADA,1981,9,68.6,48.9,33.9,19.7,8.6,3.4,0.5,17.2,5.9,0.0,0.0,0.0
11682,NEW HAMPSHIRE,1981,9,59.6,38.9,0.6,0.0,0.0,0.0,0.0,60.5,45.8,17.3,5.3,0.1
11683,NEW JERSEY,1981,9,67.7,6.3,93.7,67.8,10.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0
11684,NEW MEXICO,1981,9,67.1,41.4,2.4,1.0,0.0,0.0,0.0,56.1,32.3,12.1,4.9,0.4
11685,NEW YORK,1981,9,61.5,45.4,29.9,15.1,3.2,0.1,0.0,24.8,14.9,4.2,0.2,0.0
11686,NORTH CAROLINA,1981,9,70.5,15.7,84.3,70.5,42.4,21.5,5.9,0.0,0.0,0.0,0.0,0.0
11687,NORTH DAKOTA,1981,9,63.2,72.4,15.7,6.2,0.3,0.0,0.0,11.8,3.4,0.0,0.0,0.0
11688,OHIO,1981,9,66.2,47.8,4.2,0.6,0.0,0.0,0.0,48.0,29.0,6.7,1.8,0.0
11689,OKLAHOMA,1981,9,75.7,74.1,21.3,7.3,0.7,0.1,0.0,4.7,0.3,0.0,0.0,0.0
11690,OREGON,1981,9,62.8,42.2,31.2,15.2,1.7,0.2,0.0,26.5,13.5,1.6,0.0,0.0
11691,RHODE ISLAND,1981,9,64.6,0.0,100.1,100.1,74.4,45.2,0.0,0.0,0.0,0.0,0.0,0.0
11692,SOUTH CAROLINA,1981,9,73.9,8.5,91.6,78.6,44.9,25.3,15.8,0.0,0.0,0.0,0.0,0.0
11693,SOUTH DAKOTA,1981,9,66.0,45.0,52.9,35.7,7.3,2.4,0.1,2.1,0.3,0.0,0.0,0.0
11694,TENNESSEE,1981,9,70.6,40.3,57.5,31.2,5.5,0.7,0.0,2.2,0.0,0.0,0.0,0.0
11695,TEXAS,1981,9,77.7,37.9,1.3,0.0,0.0,0.0,0.0,60.7,43.8,17.5,8.1,0.8
11696,UTAH,1981,9,66.9,54.9,11.5,4.9,0.3,0.0,0.0,33.6,10.7,0.1,0.0,0.0
11697,VERMONT,1981,9,59.0,21.3,1.9,0.0,0.0,0.0,0.0,76.7,61.4,13.5,1.9,0.0
11698,VIRGINIA,1981,9,68.1,13.6,86.4,61.7,22.3,8.0,1.6,0.0,0.0,0.0,0.0,0.0
11699,WASHINGTON,1981,9,62.4,73.9,9.1,1.6,0.0,0.0,0.0,17.0,6.0,1.0,0.0,0.0
11700,WEST VIRGINIA,1981,9,65.5,51.4,35.3,16.0,1.4,0.5,0.0,13.5,5.6,0.6,0.0,0.0
11701,WISCONSIN,1981,9,61.4,62.7,16.6,7.2,0.6,0.0,0.0,20.8,6.1,0.0,0.0,0.0
11702,WYOMING,1981,9,60.6,65.4,20.3,6.1,0.3,0.0,0.0,14.2,5.1,0.2,0.0,0.0
11703,ALABAMA,1981,10,66.6,45.9,54.0,24.7,1.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
11704,ARIZONA,1981,10,65.9,42.1,4.5,1.2,0.0,0.0,0.0,53.4,36.5,6.8,1.6,0.0
11705,ARKANSAS,1981,10,65.2,55.5,8.2,2.5,0.0,0.0,0.0,36.4,13.1,0.1,0.0,0.0
11706,CALIFORNIA,1981,10,63.6,80.2,4.1,0.1,0.0,0.0,0.0,15.7,3.0,0.0,0.0,0.0
11707,COLORADO,1981,10,52.8,38.5,7.4,4.9,1.7,0.0,0.0,54.1,34.1,12.7,4.5,0.6
11708,CONNECTICUT,1981,10,54.2,85.0,14.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
11709,DELAWARE,1981,10,59.7,81.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11710,FLORIDA,1981,10,75.3,13.3,84.6,61.8,25.9,12.5,5.1,2.1,0.0,0.0,0.0,0.0
11711,GEORGIA,1981,10,67.4,29.5,70.2,44.6,8.8,3.1,0.2,0.3,0.0,0.0,0.0,0.0
11712,IDAHO,1981,10,49.1,53.1,3.6,1.0,0.0,0.0,0.0,43.2,25.7,8.0,0.9,0.0
11713,ILLINOIS,1981,10,58.5,16.2,0.0,0.0,0.0,0.0,0.0,83.8,69.3,46.7,26.9,7.4
11714,INDIANA,1981,10,57.5,25.5,1.6,0.2,0.0,0.0,0.0,73.0,50.3,31.8,21.4,5.0
11715,IOWA,1981,10,55.8,43.6,25.2,13.2,2.7,0.8,0.0,31.2,21.6,7.1,2.1,0.0
11716,KANSAS,1981,10,61.9,53.7,3.1,0.4,0.0,0.0,0.0,43.3,23.6,3.9,0.2,0.0
11717,KENTUCKY,1981,10,60.3,47.6,3.0,0.1,0.0,0.0,0.0,49.5,24.0,7.8,3.2,0.0
11718,LOUISIANA,1981,10,71.1,45.0,47.9,24.8,2.3,0.8,0.0,7.0,2.5,0.0,0.0,0.0
11719,MAINE,1981,10,48.1,7.3,0.0,0.0,0.0,0.0,0.0,92.6,77.0,55.3,37.1,18.0
11720,MARYLAND,1981,10,59.2,70.9,16.8,0.5,0.0,0.0,0.0,12.4,7.7,0.5,0.0,0.0
11721,MASSACHUSETTS,1981,10,52.9,69.3,18.0,4.3,0.0,0.0,0.0,12.6,1.3,0.0,0.0,0.0
11722,MICHIGAN,1981,10,49.8,36.6,6.7,2.9,0.1,0.0,0.0,56.5,47.2,33.7,21.5,4.3
11723,MINNESOTA,1981,10,49.6,27.1,2.4,0.1,0.0,0.0,0.0,70.5,47.4,6.3,0.2,0.0
11724,MISSISSIPPI,1981,10,67.6,27.7,72.3,39.9,1.7,0.6,0.0,0.0,0.0,0.0,0.0,0.0
11725,MISSOURI,1981,10,61.2,29.6,2.7,0.5,0.0,0.0,0.0,67.6,50.2,24.6,8.1,0.2
11726,MONTANA,1981,10,49.1,36.6,18.1,2.7,0.1,0.0,0.0,45.3,28.9,5.5,0.9,0.0
11727,NEBRASKA,1981,10,56.5,45.6,16.4,5.5,0.3,0.0,0.0,38.0,24.7,2.0,0.0,0.0
11728,NEVADA,1981,10,56.0,50.1,16.9,8.1,1.0,0.2,0.0,33.1,21.5,5.6,1.0,0.0
11729,NEW HAMPSHIRE,1981,10,49.2,3.0,0.0,0.0,0.0,0.0,0.0,97.1,87.8,58.1,43.7,23.4
11730,NEW JERSEY,1981,10,57.6,72.6,27.5,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11731,NEW MEXICO,1981,10,59.2,37.5,1.8,0.3,0.0,0.0,0.0,60.6,35.2,12.1,4.0,0.3
11732,NEW YORK,1981,10,50.7,34.7,5.0,0.1,0.0,0.0,0.0,60.3,47.6,20.7,12.7,4.1
11733,NORTH CAROLINA,1981,10,62.1,32.4,67.4,44.1,11.8,3.7,0.0,0.2,0.0,0.0,0.0,0.0
11734,NORTH DAKOTA,1981,10,50.3,68.9,14.6,4.1,0.1,0.0,0.0,16.4,6.3,0.0,0.0,0.0
11735,OHIO,1981,10,56.4,34.4,0.1,0.0,0.0,0.0,0.0,65.5,49.4,18.5,10.6,0.7
11736,OKLAHOMA,1981,10,66.6,52.1,1.6,0.4,0.0,0.0,0.0,46.3,24.0,9.0,5.7,3.0
11737,OREGON,1981,10,52.4,39.0,0.9,0.0,0.0,0.0,0.0,60.3,33.5,7.8,1.2,0.0
11738,RHODE ISLAND,1981,10,54.9,29.6,70.4,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11739,SOUTH CAROLINA,1981,10,66.0,26.7,73.3,45.3,15.7,9.1,0.4,0.0,0.0,0.0,0.0,0.0
11740,SOUTH DAKOTA,1981,10,54.4,57.9,37.7,17.1,2.0,0.0,0.0,4.4,0.3,0.0,0.0,0.0
11741,TENNESSEE,1981,10,61.8,64.9,12.1,2.8,0.0,0.0,0.0,23.0,11.3,0.1,0.0,0.0
11742,TEXAS,1981,10,70.6,12.2,0.1,0.0,0.0,0.0,0.0,87.7,74.1,40.2,19.1,3.6
11743,UTAH,1981,10,55.0,13.2,2.3,0.4,0.0,0.0,0.0,84.5,69.7,26.2,5.4,0.0
11744,VERMONT,1981,10,48.3,5.0,0.0,0.0,0.0,0.0,0.0,95.0,86.7,76.7,63.1,23.1
11745,VIRGINIA,1981,10,59.1,62.1,36.8,15.2,2.9,0.8,0.0,1.1,0.0,0.0,0.0,0.0
11746,WASHINGTON,1981,10,51.6,17.6,0.0,0.0,0.0,0.0,0.0,82.5,63.0,27.0,9.5,1.0
11747,WEST VIRGINIA,1981,10,56.4,58.3,5.7,1.2,0.1,0.0,0.0,36.1,21.9,4.8,1.2,0.1
11748,WISCONSIN,1981,10,49.9,51.5,1.9,0.0,0.0,0.0,0.0,46.6,22.0,1.0,0.0,0.0
11749,WYOMING,1981,10,48.9,67.6,2.7,0.2,0.0,0.0,0.0,29.6,9.7,0.7,0.2,0.0
11750,ALABAMA,1981,11,58.3,13.4,86.6,73.5,28.8,11.4,3.0,0.0,0.0,0.0,0.0,0.0
11751,ARIZONA,1981,11,55.8,30.8,2.8,0.3,0.0,0.0,0.0,66.5,52.3,21.6,8.0,1.0
11752,ARKANSAS,1981,11,55.9,68.9,13.2,4.9,0.1,0.0,0.0,17.9,5.8,0.0,0.0,0.0
11753,CALIFORNIA,1981,11,54.2,12.8,0.5,0.0,0.0,0.0,0.0,86.6,68.7,27.3,13.1,0.8
11754,COLORADO,1981,11,42.2,32.9,6.9,4.6,1.4,0.0,0.0,60.0,40.4,14.3,4.5,0.4
11755,CONNECTICUT,1981,11,44.4,0.0,100.0,96.6,58.7,22.4,0.3,0.0,0.0,0.0,0.0,0.0
11756,DELAWARE,1981,11,49.4,1.1,98.9,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11757,FLORIDA,1981,11,67.7,11.3,88.7,74.3,39.4,16.8,7.3,0.0,0.0,0.0,0.0,0.0
11758,GEORGIA,1981,11,58.4,4.6,95.3,80.3,32.8,13.7,4.1,0.0,0.0,0.0,0.0,0.0
11759,IDAHO,1981,11,38.3,30.0,0.4,0.0,0.0,0.0,0.0,69.6,39.4,8.0,1.3,0.0
11760,ILLINOIS,1981,11,48.2,25.6,0.0,0.0,0.0,0.0,0.0,74.3,61.3,36.1,18.1,1.5
11761,INDIANA,1981,11,47.0,47.7,3.9,1.3,0.0,0.0,0.0,48.4,37.8,23.2,13.1,2.4
11762,IOWA,1981,11,44.3,48.6,22.0,10.8,1.5,0.0,0.0,29.3,20.2,4.7,0.9,0.0
11763,KANSAS,1981,11,50.1,28.9,0.4,0.0,0.0,0.0,0.0,70.8,48.4,15.0,3.9,0.0
11764,KENTUCKY,1981,11,50.7,54.0,21.4,9.5,0.2,0.0,0.0,24.6,9.4,0.6,0.0,0.0
11765,LOUISIANA,1981,11,63.6,36.7,57.9,44.7,24.4,12.4,3.7,5.4,0.9,0.0,0.0,0.0
11766,MAINE,1981,11,37.8,29.4,0.4,0.0,0.0,0.0,0.0,70.3,58.7,46.8,31.2,11.2
11767,MARYLAND,1981,11,48.9,10.8,84.1,56.3,0.6,0.0,0.0,5.1,1.4,0.0,0.0,0.0
11768,MASSACHUSETTS,1981,11,43.2,14.7,85.3,62.2,23.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0
11769,MICHIGAN,1981,11,40.1,28.5,26.5,11.0,2.8,0.8,0.0,44.9,39.2,23.6,11.7,0.3
11770,MINNESOTA,1981,11,39.1,48.1,4.1,0.6,0.0,0.0,0.0,47.8,25.6,2.8,0.0,0.0
11771,MISSISSIPPI,1981,11,59.6,15.5,84.5,61.0,17.7,10.3,3.9,0.0,0.0,0.0,0.0,0.0
11772,MISSOURI,1981,11,50.9,29.1,3.2,0.7,0.0,0.0,0.0,67.8,52.6,29.4,15.2,1.3
11773,MONTANA,1981,11,38.2,51.9,10.2,1.4,0.0,0.0,0.0,38.0,22.7,2.7,0.2,0.0
11774,NEBRASKA,1981,11,44.8,44.7,7.6,3.4,0.0,0.0,0.0,47.7,35.3,7.4,1.1,0.0
11775,NEVADA,1981,11,45.0,31.2,7.9,2.1,0.1,0.0,0.0,60.8,42.0,10.2,1.9,0.0
11776,NEW HAMPSHIRE,1981,11,38.9,48.7,5.1,0.7,0.0,0.0,0.0,46.1,30.8,9.7,1.2,0.0
11777,NEW JERSEY,1981,11,47.2,13.3,86.8,65.8,22.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0
11778,NEW MEXICO,1981,11,49.8,30.7,0.5,0.0,0.0,0.0,0.0,68.7,38.6,12.8,4.4,0.3
11779,NEW YORK,1981,11,40.3,36.4,27.8,22.8,8.7,1.9,0.1,35.8,20.0,7.3,2.6,0.3
